Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:17oknb3Ff0ThAsmpqYMUgf,"Abysse","Caravelle","Polo & Pan",2017-05-19,161586,0,false,,2017-11-18T00:32:51Z,"french indie pop,french house","Universal Music Group",0.551,0.482,7,-10.335,0,0.0317,0.719,0.637,0.101,0.0384,117.227,4
spotify:track:3cSlU4ZH4wzb5pM7wI1k3f,"Wakin on a Pretty Day","Wakin On A Pretty Daze","Kurt Vile",2013-04-08,570733,0,false,,2017-11-18T00:32:51Z,"","Matador",0.379,0.782,11,-8.163,1,0.0358,0.0472,0.748,0.265,0.549,101.698,4
spotify:track:39Xb2mnMH7w8rpg5S3u9FS,"Harlem Shuffle","Harlem Shuffle","Bob & Earl",2014-03-07,170109,43,false,,2017-11-18T00:32:51Z,"northern soul,classic soul","Redwood Records",0.646,0.804,5,-8.007,1,0.0426,0.55,0.0484,0.0584,0.766,117.612,4
spotify:track:3oEJYaFmRQnnFENX7SZdBt,"I Like It In The Dark","Crimes Of Passion","Crocodiles",2013,196066,0,false,,2017-11-18T00:32:51Z,"space rock,garage rock","Shock Entertainment",0.447,0.921,7,-4.086,1,0.0346,0.0000357,0.0012,0.76,0.953,125.05,4
spotify:track:3yuCpGLyXHe5KKnVPbSLAe,"De A à B!","Casse Tête Chinois (Bande originale du film de Cédric Klapisch)","Kraked Unit",2013-12-02,111226,0,false,,2017-11-18T00:32:51Z,"","Ce qui me meut / Believe Recordings",0.654,0.808,0,-4.996,1,0.0533,0.00971,0.116,0.058,0.704,75.491,4
spotify:track:4qWWRSSvLCIooybu3lbGcb,"Las Poblanas","Zapateando","Los Cojolites",2014-11-25,350573,0,false,,2017-11-18T00:32:51Z,"son jarocho,latin folk,latin folklore","Round Whirled Records",0.806,0.586,2,-6.67,0,0.0389,0.826,0.00000125,0.0688,0.763,129.965,3
spotify:track:2NsVzUzQLSJQydEoLS1v7f,"Never Never Gonna Give Ya Up","Barry White's Greatest Hits","Barry White",1975-01-01,290666,0,false,,2017-11-18T00:32:51Z,"disco,soul,classic soul,quiet storm,philly soul","Universal Music Group",0.615,0.804,2,-11.04,0,0.0752,0.0823,0,0.085,0.932,85.164,4
spotify:track:2BYsfoEAEWfWOfCgwLUuEI,"Breathless","VINYL: Music From The HBO® Original Series - Vol. 1.2","Jerry Lee Lewis,Vinyl on HBO",2016-02-19,158680,8,false,,2017-11-18T00:32:51Z,"rockabilly,rock and roll,boogie-woogie","Atlantic Records",0.278,0.963,5,-1.778,1,0.164,0.452,0,0.306,0.819,170.489,4
spotify:track:3SMH41mDAmBqucqt9K5B8a,"Rainbow Lollipop","Mirage","Josefin Öhrn + The Liberation",2016-10-14,237405,24,false,,2017-11-18T00:32:51Z,"space rock,krautrock,neo-psychedelic","Rocket Recordings",0.526,0.835,2,-7.64,1,0.0339,0.00239,0.848,0.115,0.125,95.565,4
spotify:track:3XBPCbTU9rSGuyuK7Xbj4B,"Sixteen Saltines","Blunderbuss","Jack White",2012-04-20,155720,54,false,,2017-11-18T00:32:51Z,"blues rock","Third Man Records/Columbia",0.603,0.868,11,-7.879,0,0.0887,0.0136,0.00000704,0.0767,0.679,131.532,4
spotify:track:2XOXx2U5IIoBRPlmGgDqj8,"Canopée","Caravelle","Polo & Pan",2017-05-19,276293,0,false,,2017-11-18T00:32:51Z,"french indie pop,french house","Universal Music Group",0.704,0.691,5,-6.615,0,0.03,0.0986,0.0157,0.0918,0.369,96.016,4
spotify:track:4ntGSGGSM7XWPmuc9fyGvc,"Cruz de Navajas","Esencial Mecano","Mecano",2013-06-18,301213,0,false,,2017-11-18T00:32:51Z,"rock en español,latin pop","Legacy Recordings",0.729,0.557,1,-6.169,1,0.0267,0.697,0.000196,0.109,0.597,116.121,4
spotify:track:40fD7ct05FvQHLdQTgJelG,"Splish Splash","Bobby Darin","Bobby Darin",1958,131719,62,false,,2017-11-18T00:32:51Z,"big band,adult standards,swing music,doo-wop","Rhino Atlantic",0.645,0.943,0,-1.526,1,0.0393,0.385,0,0.37,0.965,147.768,4
spotify:track:1LexKoDaU7ZLvDd5hHVcQg,"Main Theme / Prologue","Original Soundtrack Casablanca","Warner Bros. Studio Orchestra",2013-09-20,82106,0,false,,2017-11-18T00:32:51Z,"","Pintball",0.731,0.319,5,-10.716,0,0.0859,0.964,0,0.0552,0.547,86.691,4
spotify:track:3s3FAfyclFcd4Z5VJFXyyf,"Alpha Wheel","Levitate","Lone",2016-05-27,198648,35,false,,2017-11-18T00:32:51Z,"lo-fi house,rally house,idm,downtempo","R&S Records",0.651,0.882,11,-8.923,1,0.0575,0.0541,0.868,0.112,0.507,150.033,4
spotify:track:6orWdjWmkkKQIqUdgCmx9P,"Final Caja Negra - Remasterizado 2007","Ruido Blanco (Remastered)","Soda Stereo",1987-10-09,338533,49,false,,2017-11-18T00:32:51Z,"rock en español,latin rock,argentine rock,latin alternative","Columbia",0.485,0.916,6,-6.776,0,0.0607,0.000537,0.525,0.983,0.286,131.537,4
spotify:track:3DRuA8ch0WhfTjPPtTJHlb,"The State (I'm In)","Mirage","Josefin Öhrn + The Liberation",2016-10-14,299466,14,false,,2017-11-18T00:32:51Z,"space rock,krautrock,neo-psychedelic","Rocket Recordings",0.425,0.811,2,-6.212,1,0.0354,0.000429,0.782,0.0885,0.36,145.074,4
spotify:track:6bjYyUMkjf6m2eRjRZCbFp,"Night Life","Go! Go! Go! To Surfin' School!!! - Raw Southern Michigan Rock N' Roll 1963-66","The Del-Tino's",1998,190907,9,false,,2017-11-18T00:32:51Z,"proto-punk,southern rock,garage rock,rockabilly,surf rock","Norton Records",0.34,0.511,7,-10.011,1,0.0651,0.428,0,0.091,0.398,204.173,3
spotify:track:18RnM1YySlG8IWK0ivr2a3,"Mourning Sound","Mourning Sound","Grizzly Bear",2017-05-17,262106,25,false,,2017-11-18T00:32:51Z,"indie,indie rock,baroque pop","Grizzly Bear Music/RCA Records",0.507,0.737,7,-6.332,1,0.0624,0.15,0.159,0.122,0.441,128.015,4
spotify:track:4DIYGLlztOUqeXHO5Nlug5,"Dorothy","Dorothy - EP","Polo & Pan",2014-09-21,316372,0,false,,2017-11-18T00:32:51Z,"french indie pop,french house","Ekler'o'shock",0.803,0.427,8,-10.819,1,0.0509,0.0245,0.405,0.0953,0.439,118.008,4
spotify:track:45D0ixQWzXQOoU1S9aSnKk,"Under The Pressure","Lost In The Dream","The War On Drugs",2014-03-18,532306,3,false,,2017-11-18T00:32:51Z,"indie rock","Secretly Canadian",0.325,0.71,6,-6.545,1,0.0295,0.307,0.172,0.132,0.193,134.371,4
spotify:track:4cPynHy6YisnxMhPCMglO5,"The Edge - Remastered","A Part Of Me/A Bit More Of Me","David McCallum",2001-01-01,173666,0,false,,2017-11-18T00:32:51Z,"","EMI Records",0.589,0.506,10,-8.224,1,0.0305,0.622,0.268,0.332,0.406,90.782,4
spotify:track:02tnd3kkSmhfYwjY1Ka3cq,"Kashmere","Texas Thunder Soul 1968-1974","Kashmere Stage Band",2011-09-27,297506,42,false,,2017-11-18T00:32:51Z,"","Now Again Records",0.697,0.89,0,-5.519,1,0.223,0.128,0.57,0.391,0.481,110.185,4
spotify:track:1Omm924QY6kqIVlZ5sj2tQ,"Star Wars (Main Theme)","Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack)","John Williams,London Symphony Orchestra",1980-01-01,350600,0,false,,2017-11-18T00:32:51Z,"soundtrack,classical,orchestra,opera","Walt Disney Records",0.227,0.327,5,-14.943,1,0.0533,0.876,0.54,0.0571,0.0521,146.007,4
spotify:track:7hz8Nh2bZR29k3eHMcazhy,"Marquis De Sade","Crimes Of Passion","Crocodiles",2013,172146,0,false,,2017-11-18T00:32:51Z,"space rock,garage rock","Shock Entertainment",0.474,0.777,11,-4.263,1,0.0363,0.000096,0.00501,0.394,0.591,125.047,4
spotify:track:3uVCGFrljwSIhWhQDtcTNK,"Signos - Remasterizado 2007","Ruido Blanco (Remastered)","Soda Stereo",1987-10-09,380373,38,false,,2017-11-18T00:32:51Z,"rock en español,latin rock,argentine rock,latin alternative","Columbia",0.584,0.858,7,-7.173,1,0.035,0.211,0.0396,0.71,0.163,125.864,4
spotify:track:7zF1W78N2MIaPvCoSaaKVv,"Teardrop Guitar","Crimes Of Passion","Crocodiles",2013,198786,0,false,,2017-11-18T00:32:51Z,"space rock,garage rock","Shock Entertainment",0.42,0.91,9,-4.62,1,0.0382,0.0000108,0.00143,0.422,0.779,131.974,4
spotify:track:1JSIWsJfxOji0FrxFcxdCK,"The Good The Bad And The Ugly - 2004 Remaster","The Good The Bad And The Ugly [Original Motion Picture Soundtrack / (Remastered & Expanded)]","Ennio Morricone",1967,162133,63,false,,2017-11-18T00:32:51Z,"","Capitol Records",0.304,0.657,0,-13.567,1,0.0824,0.787,0.954,0.113,0.102,120.338,4
spotify:track:6oeABvJGU7Oztzd3CiSv0l,"Star Roving","Slowdive","Slowdive",2017-05-05,338869,0,false,,2017-11-18T00:32:51Z,"shoegaze,dream pop,slowcore","Dead Oceans",0.326,0.932,9,-4.909,1,0.0506,0.0733,0.725,0.293,0.397,143.927,4
spotify:track:33dCwRzjUaFkbRqnPP8CSP,"Heaven and All","Sound City - Real to Reel","Robert Levon Been,Dave Grohl,Peter Hayes",2013-03-08,327680,36,false,,2017-11-18T00:32:51Z,"","RCA Records Label",0.372,0.929,2,-4.675,1,0.06,0.0000237,0.846,0.0976,0.253,119.555,4
spotify:track:4NYmexLxcnxEq4VHcXAPIU,"La Bamba - Live","Live at the 1st Annual San Francisco Son Jarocho Festival","Los Cojolites",2013-08-06,322701,0,false,,2017-11-18T00:32:51Z,"son jarocho,latin folk,latin folklore","Round Whirled Records",0.513,0.786,7,-8.36,1,0.04,0.531,0.0485,0.165,0.571,107.566,4
spotify:track:60lyHOGmS6Yn4AYRe5Dno6,"Open Minds Now Close","Don't Get Lost","The Brian Jonestown Massacre",2017-02-24,495288,0,false,,2017-11-18T00:32:51Z,"neo-psychedelic,shoegaze,psychedelic rock,space rock","a recordings",0.285,0.886,7,-7.085,1,0.0663,0.000015,0.852,0.0703,0.671,142.858,4
spotify:track:1uznHfaQ2JwbJIs2nrI5oy,"Rushing Through My Mind","Mirage","Josefin Öhrn + The Liberation",2016-10-14,346748,26,false,,2017-11-18T00:32:51Z,"space rock,krautrock,neo-psychedelic","Rocket Recordings",0.582,0.765,0,-6.409,1,0.0423,0.0906,0.795,0.107,0.511,122.016,4
spotify:track:6byadakUU2lkv6MAzrrALa,"Beehive","Beehive","Mark Lanegan",2017-03-06,222905,0,false,,2017-11-18T00:32:51Z,"southern gothic,grunge","Heavenly Recordings / [PIAS]",0.392,0.977,11,-3.896,0,0.0773,0.000139,0.129,0.608,0.321,119.945,4
spotify:track:28FvFsfgARiqEFgQa0K8Ub,"Sombras","El Inmortal","Javier Solís",2016-07-15,176720,0,false,,2017-11-18T00:32:51Z,"bolero,mariachi,ranchera,música mexicana","Corrientes de Mexico",0.483,0.341,7,-9.647,0,0.03,0.964,0.00443,0.236,0.659,102.782,4
spotify:track:45dFVMC4gijvG7lw3yNnD8,"I Still Can't Sleep / The Cannot Touch Her (Betsy's Theme)","Taxi Driver","Bernard Herrmann,James P. Nichols",1976,274240,52,false,,2017-11-18T00:32:51Z,"","Arista",0.226,0.151,5,-19.977,1,0.0416,0.887,0.576,0.168,0.142,77.098,4
spotify:track:6QLvtmaZbRgbaUmFtnbor5,"Inercia","Canciones","MKRNI",2014-06-29,234240,31,false,,2017-11-18T00:32:51Z,"latin indie,latin alternative,electropop","MKRNI",0.668,0.73,9,-6.595,0,0.0235,0.014,0.405,0.546,0.611,107.981,4
spotify:track:2WND4rEfpeAWE0T9Cqqrgw,"Fantaisie-impromptu in C-Sharp Minor Op. 66","Chopin: Works for Piano","Frédéric Chopin,Murray Perahia",1985-08-03,307000,27,false,,2017-11-18T00:32:51Z,"classical piano,classical","Sony Classical",0.231,0.0337,1,-28.199,1,0.0407,0.988,0.938,0.108,0.074,78.147,4
spotify:track:35w6fQ0Wnuv7aIryRx7gTq,"B-A-B-Y","Carla","Carla Thomas",1966,177000,58,false,,2017-11-18T00:32:51Z,"soul,classic soul,motown,northern soul","Rhino Atlantic",0.74,0.301,8,-11.975,1,0.0467,0.428,0,0.0782,0.669,113.61,4
spotify:track:1HeIsyeHKfuaWYwOj2GSxT,"Prófugos - Remasterizado 2007","Ruido Blanco (Remastered)","Soda Stereo",1987-10-09,364506,34,false,,2017-11-18T00:32:51Z,"rock en español,latin rock,argentine rock,latin alternative","Columbia",0.451,0.949,4,-6.259,0,0.0797,0.014,0.0813,0.979,0.36,132.687,4
spotify:track:5kuE0j5CXH5Y8E5NlsYV8o,"Perdido","Ella Fitzgerald Sings The Duke Ellington Songbook (Expanded Edition)","Ella Fitzgerald,Duke Ellington",1957,372866,0,false,,2017-11-18T00:32:51Z,"vocal jazz,jazz,swing music,jazz blues,big band,christmas,cool jazz","Universal Music Group",0.449,0.383,10,-12.45,1,0.0531,0.456,0,0.0741,0.744,93.987,4
spotify:track:5l7AuxZIi233J97MjUd58v,"My Club","Bring Us Together","The Asteroids Galaxy Tour",2014-09-15,228733,0,false,,2017-11-18T00:32:51Z,"","Hot Bus Records",0.444,0.868,2,-3.987,0,0.0558,0.0000741,0.0191,0.168,0.479,204.105,4
spotify:track:21Kl5Q3SmALMCtTwgiMF9e,"Illuminomi","Aufheben","The Brian Jonestown Massacre",2012-04-30,228893,0,false,,2017-11-18T00:32:51Z,"neo-psychedelic,shoegaze,psychedelic rock,space rock","'a' Records",0.453,0.77,2,-2.797,0,0.0291,0.0239,0,0.388,0.679,138.047,4
spotify:track:0UjQAt7u0DvcU4dnbKtB9k,"Don't Know Why","Slowdive","Slowdive",2017-05-05,276959,0,false,,2017-11-18T00:32:51Z,"shoegaze,dream pop,slowcore","Dead Oceans",0.267,0.752,9,-6.313,1,0.0327,0.00544,0.645,0.172,0.36,177.99,4
spotify:track:51eyBcvCzNa7gHW1VfrUOI,"Volver - Remastered","La Cumparsita y Otros Éxitos (Remastered)","Carlos Gardel",2017-03-24,223118,0,false,,2017-11-18T00:32:51Z,"tango,bolero,candombe","Vintage Records",0.494,0.108,0,-19.357,1,0.0468,0.852,0.00000587,0.171,0.497,116.543,4
spotify:track:62yJ44XAp96uKpIrtBfLLH,"Ratcatcher","YellowFever","YellowFever",2009,97706,0,false,,2017-11-18T00:32:51Z,"","Lost and Lonesome",0.927,0.481,4,-11.037,1,0.13,0.477,0.00824,0.108,0.686,119.791,4
spotify:track:5OQ3oSyQrJjYtYGbb7fILX,"Bring Us Together","Bring Us Together","The Asteroids Galaxy Tour",2014-09-15,259528,0,false,,2017-11-18T00:32:51Z,"","Hot Bus Records",0.473,0.93,0,-5.693,1,0.0734,0.00308,0.0239,0.901,0.41,92.055,4
spotify:track:0hOBchu7jRgh6RlohROzUa,"Mexicali Hoodoo","OFF BEAT","J-Walk",2014-06-02,228701,0,false,,2017-11-18T00:32:51Z,"trip hop,downtempo","Wonderfulsound",0.897,0.466,3,-11.581,1,0.0421,0.236,0.000654,0.107,0.565,98.376,4
spotify:track:7BNsf9Tdpao1LX8nRruKhk,"Stay","A Walk Across The Rooftops","The Blue Nile",1984-04-30,297626,0,false,,2017-11-18T00:32:51Z,"art rock,synthpop","Linn Records",0.71,0.426,10,-16.206,1,0.0282,0.27,0.578,0.0725,0.961,130.487,4
spotify:track:6jrztnYIBYFo121nj0Oajx,"Hunger Of The Pine - Jody Wisternoff & James Grant Remix","Anjunadeep 08","Vaults,Jody Wisternoff,James Grant",2016-12-09,214933,48,false,,2017-11-18T00:32:51Z,"melodic house,progressive house,deep house,organic house","Anjunadeep",0.491,0.312,7,-14.104,1,0.0264,0.0656,0.00303,0.14,0.0389,100.053,4
spotify:track:2wLus6U1DcVYLsN5pWeMXH,"I Exhale","Barbara Barbara we face a shining future","Underworld",2016-03-19,490666,0,false,,2017-11-18T00:32:51Z,"big beat,electronica","Caroline Distribution",0.651,0.635,4,-9.571,0,0.0272,0.0126,0.825,0.127,0.214,124.997,4
spotify:track:60e6UUuSR4crfszt6odAV1,"Culver City","Yellow Fever","Yellow Fever",2010-01-19,192066,2,false,,2017-11-18T00:32:51Z,"","Wild World",0.807,0.322,2,-10.822,1,0.0388,0.864,0.183,0.107,0.616,123.246,4
spotify:track:4d7bNxf2fZrN0Fb8qIzPi4,"In a Mellow Tone","The Duke (Remastered 2014)","Duke Ellington",2014-07-29,173632,27,false,,2017-11-18T00:32:51Z,"jazz,big band,swing music,cool jazz","Bethlehem Records",0.504,0.305,8,-11.671,1,0.0401,0.481,0,0.0306,0.667,148.26,4
spotify:track:1mOovxthqIRY4GPzRz06Yf,"I'm Beginning To See The Light","Ella Fitzgerald Sings The Duke Ellington Songbook (Expanded Edition)","Ella Fitzgerald,Duke Ellington",1957,206400,0,false,,2017-11-18T00:32:51Z,"vocal jazz,jazz,swing music,jazz blues,big band,christmas,cool jazz","Universal Music Group",0.526,0.364,7,-10.224,1,0.0671,0.762,0,0.233,0.489,131.255,4
spotify:track:3Zbt6LFFvfmibr7YHIPzAm,"This Is The Last Time","No One Is Lost","Stars",2014-10-17,166986,0,false,,2017-11-18T00:32:51Z,"","[PIAS] Australia",0.594,0.657,2,-6.908,1,0.0368,0.0197,0.0661,0.155,0.31,143.067,4
spotify:track:5peUVPOTagQg2MF7yxbRgO,"Anymore","Anymore","Goldfrapp",2017-01-23,234653,0,false,,2017-11-18T00:32:51Z,"trip hop,electroclash,art pop","Mute Artists / [PIAS]",0.664,0.726,8,-6.243,1,0.0276,0.000185,0.0219,0.09,0.438,113.987,4
spotify:track:0CwHi2fcqFUpK0UB1johNp,"Vuelta por el Universo","Colores Santos","Gustavo Cerati,Daniel Melero",1992-11-20,360853,0,false,,2017-11-18T00:32:51Z,"argentine rock,latin rock,rock en español,latin alternative","Columbia",0.539,0.73,9,-14.415,1,0.0332,0.00169,0.0185,0.237,0.768,102.995,4
spotify:track:5ye8vmJBwoTbLt3U3MXrFY,"Man Is Not A Bird","Haha Sound","Broadcast",2003-08-11,292000,0,false,,2017-11-18T00:32:51Z,"dream pop,neo-psychedelic,shoegaze","Warp Records",0.356,0.806,2,-10.506,1,0.0899,0.132,0.0051,0.105,0.599,115.271,4
spotify:track:70a5JIukphY9BMLRlzZzjQ,"Run Run Run","VINYL: Music From The HBO® Original Series - Vol. 1.2","Julian Casablancas,Vinyl on HBO",2016-02-19,292733,21,false,,2017-11-18T00:32:51Z,"","Atlantic Records",0.268,0.847,6,-6.179,1,0.0359,0.0000401,0.734,0.165,0.487,152.511,4
spotify:track:0AzxeApPPCXi5eOluBprCm,"La Fuerza del Destino","Ana Jose Nacho (TF1 Co-Production)","Mecano",1998-03-30,313666,0,false,,2017-11-18T00:32:51Z,"rock en español,latin pop","Ariola",0.751,0.652,4,-4.807,1,0.038,0.272,0.00461,0.0329,0.877,89.815,4
spotify:track:6luyViGYiEnCerudBySTcz,"Egyptian Reggae","Rock 'n' Roll With the Modern Lovers (Bonus Track Edition)","Jonathan Richman & The Modern Lovers",1977-01-01,157040,0,false,,2017-11-18T00:32:51Z,"proto-punk","Castle Communications",0.765,0.4,9,-11.815,0,0.0516,0.26,0.071,0.141,0.596,103.941,4
spotify:track:5fKFrVV6CzOzPd725CFEfh,"In Reverse","Lost In The Dream","The War On Drugs",2014-03-18,461120,0,false,,2017-11-18T00:32:51Z,"indie rock","Secretly Canadian",0.506,0.513,1,-9.235,1,0.0303,0.694,0.351,0.0918,0.088,114.058,4
spotify:track:48nnle9pyE1avnDOR8AZ9S,"Frou-frou Foxes in Midsummer Fires","Heaven Or Las Vegas (Remastered)","Cocteau Twins",1990-09-17,338053,0,false,,2017-11-18T00:32:51Z,"shoegaze,dream pop,gothic rock","4AD",0.402,0.617,10,-6.016,1,0.0269,0.00818,0.000251,0.215,0.229,160.046,4
spotify:track:3fMs6BwLCmoqq47IIOpHvi,"I Won't Kneel","Black Light","Groove Armada",2010,275356,0,false,,2017-11-18T00:32:51Z,"big beat,trip hop","Shock Entertainment",0.542,0.813,5,-3.764,1,0.033,0.00563,0.00000226,0.113,0.268,120.734,4
spotify:track:6PrKZUXJPmBiobMN44yR8Y,"The Ecstasy Of Gold - 2004 Remaster","The Good The Bad And The Ugly [Original Motion Picture Soundtrack / (Remastered & Expanded)]","Ennio Morricone",1967,203226,64,false,,2017-11-18T00:32:51Z,"","Capitol Records",0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854,4
spotify:track:6qTJtlUrLTrZLUuS81SPI7,"The Imperial March (Darth Vader's Theme)","Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack)","John Williams,London Symphony Orchestra",1980-01-01,183733,0,false,,2017-11-18T00:32:51Z,"soundtrack,classical,orchestra,opera","Walt Disney Records",0.585,0.354,7,-14.02,0,0.0304,0.948,0.941,0.0998,0.329,103.256,4
spotify:track:0iJSd0I2tSoieMOsk7MlTp,"If I Had My Way","Casse Tête Chinois (Bande originale du film de Cédric Klapisch)","Kraked Unit,Mike Ladd,Lyrics Born,Lateef",2013-12-02,210713,0,false,,2017-11-18T00:32:51Z,"ethiopian jazz,experimental hip hop","Ce qui me meut / Believe Recordings",0.728,0.87,1,-3.552,1,0.0652,0.175,0.00000956,0.0673,0.59,97.994,4
spotify:track:4nOM6jFNyZuH48MxOKhE3j,"Smokey Joe's La La","Smokey Joe's LA LA","Googie Rene",2010-09-20,182053,0,false,,2017-11-18T00:32:51Z,"","Class & Rendezvous",0.654,0.953,0,-6.954,1,0.0915,0.0399,0.00000535,0.0523,0.769,139.029,4
spotify:track:3SNIYOTmrXaErD3i1ygWmn,"Early In the Morning - 2006 Remastered Version","Alexis Korner's Blues Incorporated (Expanded Edition;2006 Remastered Version)","Alexis Korner's Blues Incorporated",1965,181373,0,false,,2017-11-18T00:32:51Z,"uk r&b,blues,blues rock,classic blues","Sanctuary Records",0.549,0.207,7,-12.715,1,0.0431,0.835,0.567,0.0849,0.333,127.439,4
spotify:track:6LkCZrsVAotzb3R1SxCBM9,"Outside","Ocean Of Time","21 Hertz",2005-09-30,231773,32,false,,2017-11-18T00:32:51Z,"trip hop,downtempo","Autoproduction",0.625,0.391,6,-14.375,0,0.0375,0.0451,0.35,0.136,0.25,149.97,4
spotify:track:3ktv2iqF2G7r2RNUyJK7jj,"The Lady is a Tramp","Cafe Society (Original Motion Picture Soundtrack)","Vince Giordano And The Nighthawks,Vince Giordano,Nighthawks Orchestra",2016-07-08,229866,39,false,,2017-11-18T00:32:51Z,"swing music,jazz","Sony Classical",0.814,0.385,0,-15.518,1,0.0453,0.913,0.924,0.23,0.914,108.079,4
spotify:track:0eTwjBjx2ZqtkWMTLeUK1e,"No Tiene Fin - Live","Live at the 1st Annual San Francisco Son Jarocho Festival","Los Cojolites",2013-08-06,319962,0,false,,2017-11-18T00:32:51Z,"son jarocho,latin folk,latin folklore","Round Whirled Records",0.531,0.901,10,-7.794,0,0.079,0.246,0.118,0.457,0.864,88.248,3
spotify:track:52XEIw93qLxWCVaoLFVWEJ,"I'm In Love With A German Film Star","Thirty Thousand Feet Over China","The Passions",1981-09-18,241320,0,false,,2017-11-18T00:32:51Z,"new wave,post-punk","Universal Music Group",0.73,0.645,11,-8.158,1,0.0329,0.236,0.137,0.109,0.367,114.319,4
spotify:track:3R2QQFGZWP1pCgEhgzLhyD,"Ophélie","Ici le Jour (a tout enseveli)","Feu! Chatterton",2015-10-16,204600,28,false,,2017-11-18T00:32:51Z,"french indie pop,french pop,french house,chanson,variété française","Universal Music Division Virgin Music",0.488,0.765,5,-4.458,0,0.0425,0.022,0.00000175,0.199,0.335,101.299,4
spotify:track:3B9L8xqaMo9VOBHpKkDP0e,"Death","To Lose My Life ...","White Lies",2009,301213,0,false,,2017-11-18T00:32:51Z,"","Universal Music Group",0.454,0.832,7,-5.649,1,0.0343,0.000451,0.0188,0.076,0.228,135.087,4
