Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0aUtDDfbI5EKUJDaUKRM9B,"Rusty Nails","Moderat","Moderat",2009-05-11,272200,51,false,,1970-01-01T00:00:00Z,"idm,electronica","BPitch Control",0.741,0.87,11,-7.835,1,0.0679,0.0337,0.789,0.101,0.927,128.01,4
spotify:track:2xoX0RjpTEFTRYMNQmrabg,"Jonny Guitar Calling Gosta Berlin","Jonny Guitar Calling Gosta Berlin","Snapped Ankles",2017-05-08,240000,38,false,,1970-01-01T00:00:00Z,"post-punk,krautrock,space rock","The Leaf Label",0.561,0.822,0,-6.773,1,0.0314,0.0000918,0.000431,0.133,0.465,159.984,4
spotify:track:1OzCaGpWfO64SI1MPOHBU6,"Something","Something","Tuff London",2019-02-01,215040,18,false,,1970-01-01T00:00:00Z,"tech house,hard house","Toolroom Trax",0.659,0.859,7,-5.504,1,0.0846,0.0038,0.95,0.0721,0.214,125.009,4
spotify:track:0Isq4wD0XxAcA3pAePz3XJ,"Disco Man - Hot Chip Remix","We Love Dogs!","Remi Wolf,Hot Chip",2021-05-05,371418,31,false,,1970-01-01T00:00:00Z,"alternative dance,new rave,indie dance","Island Records",0.631,0.779,9,-7.551,1,0.0419,0.00583,0.703,0.0981,0.15,114.999,4
spotify:track:260mlY4e2IRddh9yik2juw,"F.T.F.","TRST","TR/ST",2012-02-28,248680,38,false,,1970-01-01T00:00:00Z,"darkwave,cold wave,witch house,synthpop,post-punk,ebm,electroclash","Arts & Crafts",0.755,0.671,5,-6.462,0,0.0303,0.0651,0.16,0.085,0.375,110.009,4
spotify:track:0McxNzcP8DB1VKDLqZ0T3h,"Crazy Love","Again","Colder",2003-07-07,311600,26,false,,1970-01-01T00:00:00Z,"cold wave,space rock,electroclash,krautrock,post-punk","Output Recordings",0.701,0.924,11,-5.266,0,0.0382,0.013,0.823,0.132,0.449,140.014,4
spotify:track:3ieiClXnS99ctYrUSeZPGu,"Choose Life","Choose Life","PF Project,Ewan McGregor",2005-01-01,231466,38,false,,1970-01-01T00:00:00Z,"musicals","Positiva/Virgin",0.663,0.827,10,-10.495,0,0.0395,0.255,0.0943,0.0781,0.667,137.05,4
spotify:track:1VyvcAAHK9sbKi1ZC34IBb,"I Don't Love Me Anymore","Magic Oneohtrix Point Never","Oneohtrix Point Never",2020-10-30,174527,37,false,,1970-01-01T00:00:00Z,"idm,drone,ambient,experimental,vaporwave","Warp Records",0.604,0.844,3,-6.076,0,0.0314,0.000128,0.604,0.129,0.459,130.001,4
spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,"Cracker Island (feat. Thundercat)","Cracker Island (feat. Thundercat)","Gorillaz,Thundercat",2022-06-22,213750,60,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,4
spotify:track:37jrubWAb4F9TY2GgSRG56,"Stop the Rock","Gettin' High On Your Own Supply","Apollo 440",1998,212400,57,false,,1970-01-01T00:00:00Z,"big beat","Epic",0.594,0.988,10,-3.377,1,0.0759,0.276,0.0307,0.339,0.595,150.017,4
spotify:track:0p6JvwRK6RqC1SyRVKP6cN,"Love Fade","The Waves","Tamaryn",2010-09-21,220760,49,false,,1970-01-01T00:00:00Z,"shoegaze,dream pop","Tamaryn",0.426,0.912,7,-4.594,1,0.0445,0.12,0.896,0.357,0.188,117.953,4
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,"HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,88,true,,1970-01-01T00:00:00Z,"hip hop,west coast hip hop","Aftermath",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
spotify:track:2z5DwRWcmvwmlJWRUKaCJk,"Dub Cherie","Tim Love Lee: Fully Bearded (15 Years of Tummy Touch Records in Dub)","Tim Love Lee",2011-11-08,306960,20,false,,1970-01-01T00:00:00Z,"trip hop","Tummy Touch Records",0.656,0.854,4,-9.379,1,0.0308,0.0712,0.911,0.14,0.71,132.997,4
spotify:track:2xu8aZsSfgkEeVsf7GVhSg,"Aydin feat. Kevin Parker","Swimmer","Discodeine,Kevin Parker",2013-10-21,207263,31,false,,1970-01-01T00:00:00Z,"nu disco","Pschent Music",0.656,0.852,1,-6.887,1,0.0426,0.00217,0.237,0.16,0.307,140.104,4
spotify:track:0twUVShfM3j3Y1ysSGA8Sz,"Above Us","Only Now Forever","The KVB",2018-10-12,220375,26,false,,1970-01-01T00:00:00Z,"cold wave,darkwave,post-punk,gothic rock,shoegaze","INVADA Records",0.49,0.681,10,-6.989,1,0.0407,0.00163,0.772,0.111,0.321,163.017,4
spotify:track:0uH2Tc86LK4ldyiaMhtNd2,"Don't Look at Me (I Don't Like It)","Cob Dominos","The Lovely Eggs",2011-02-14,174666,30,false,,1970-01-01T00:00:00Z,"","The Lovely Eggs",0.495,0.768,7,-1.629,1,0.355,0.396,0.0000666,0.153,0.823,165.034,4
spotify:track:1Fqa1DbKbangJTaarhYCpm,"Tangerine","Brilliant Sanity","Teleman",2016-04-08,183693,29,false,,1970-01-01T00:00:00Z,"","Moshi Moshi",0.641,0.727,10,-6.599,1,0.0336,0.0268,0.345,0.288,0.646,129.232,4
spotify:track:6ipYeyYFs9H74Xv863rfn3,"Walking Wounded","Walking Wounded (Deluxe Edition)","Everything But The Girl",1996-05-06,365200,39,false,,1970-01-01T00:00:00Z,"","UMC (Universal Music Catalogue)",0.557,0.575,9,-10.591,1,0.0389,0.0232,0.0139,0.0711,0.873,155.997,4
spotify:track:5fwSHlTEWpluwOM0Sxnh5k,"Pepas","Pepas","Farruko",2021-06-24,287120,82,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino","Sony Music Latin",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
spotify:track:3MJWJb6jox2z4W3rb8G8y6,"In My Arms","Never Enough","Disclosure",2021-08-20,369466,37,false,,1970-01-01T00:00:00Z,"house","Disclosure",0.743,0.941,10,-10.058,0,0.0562,0.00228,0.703,0.335,0.285,126.315,4
spotify:track:4MAC8DhLyCmajgcrfpa94U,"stabilise","stabilise","Nilüfer Yanya",2021-11-09,212120,24,false,,1970-01-01T00:00:00Z,"","ATO Records",0.663,0.908,11,-8.391,0,0.0477,0.128,0.00851,0.203,0.76,94.011,4
spotify:track:7gMK0qnEeQPXhaDgwtFsgm,"He's Frank","Fin","The Monochrome Set",1985-01-01,156986,21,false,,1970-01-01T00:00:00Z,"post-punk,jangle pop,new wave","Cherry Red Records",0.277,0.891,2,-9.847,1,0.101,0.158,0.838,0.12,0.621,162.436,4
spotify:track:29RiZeL5Msjq2ijhcD52ES,"Goddess Calling","She's Calling EP","Octo Octa",2021-02-05,460448,20,false,,1970-01-01T00:00:00Z,"lo-fi house","T4T LUV NRG",0.627,0.84,6,-8.344,1,0.0496,0.00106,0.688,0.0936,0.417,125.985,4
spotify:track:4tGTDhx7sImWRv3hrR5MLw,"Nothing But Green Lights","We Have Sound","Tom Vek",2005-04-04,256893,31,false,,1970-01-01T00:00:00Z,"new rave","Tom Vek Back Catalogue",0.722,0.702,10,-5.911,1,0.0277,0.0159,0.00869,0.115,0.721,128.279,4
spotify:track:3WbDe3G6zK798x8J0YUxOR,"Hang a Cross on Me","9 (Deluxe Edition)","Pond,Cowboy John",2022-05-20,285314,25,false,,1970-01-01T00:00:00Z,"neo-psychedelic,psychedelic rock","Spinning Top Records",0.576,0.959,8,-4.2,1,0.0563,0.00245,0.00129,0.155,0.748,106.009,4
spotify:track:01SB6scOjoSfC9yB1NaCiK,"Eine Symphonie des Grauens","Compendium 75-95","The Monochrome Set",1979-01-01,141560,35,false,,1970-01-01T00:00:00Z,"post-punk,jangle pop,new wave","Cherry Red Records",0.526,0.939,2,-7.222,1,0.0524,0.144,0.0000173,0.113,0.544,134.505,4
spotify:track:0BhUXqXp9mRhEaYMNHEZO1,"I didn't know","Tristesse contemporaine","Tristesse Contemporaine,Leo Hellden,Rocket Mike,Vega Voga",2012-03-12,367068,33,false,,1970-01-01T00:00:00Z,"cold wave,french indie pop","Pschent Music",0.729,0.652,7,-6.943,1,0.0365,0.00395,0.848,0.107,0.414,120.369,4
spotify:track:1xzbX8UFBHprNoxWrJHgTR,"In My Head","Stranger Today","Our Girl",2018-08-17,228392,18,false,,1970-01-01T00:00:00Z,"","Cannibal Hymns",0.531,0.792,8,-5.161,1,0.0379,0.0106,0.0101,0.056,0.376,111.987,4
spotify:track:2CLAFThk30EHHTlrNy61Zj,"Wear Your Love Like Heaven","Love And Life. A Journey With The Chameleons.","Definition Of Sound",1991-01-01,225866,36,false,,1970-01-01T00:00:00Z,"","Circa",0.696,0.852,1,-9.825,0,0.0663,0.000317,0.000911,0.229,0.782,120.581,4
spotify:track:7hO26kUjdOdv8H7cDc4zdg,"London","Self Assembly (Bonus Track Version)","noonday underground",2000-03-21,190573,43,false,,1970-01-01T00:00:00Z,"trip hop","Hands Full Recordings",0.762,0.966,8,-5.273,0,0.0883,0.113,0.854,0.118,0.506,136.642,4
spotify:track:3n3RH1Ypd71V3fGQRaRzBJ,"Camels","Camels","Santos",2000-01-01,450760,24,false,,1970-01-01T00:00:00Z,"","Mantra Vibes",0.567,0.841,10,-8.552,1,0.0477,0.000386,0.878,0.484,0.28,132.94,4
spotify:track:1Rezzt36ybaT2ZbDZpv83D,"Black Milk","Mezzanine","Massive Attack,Elizabeth Fraser",1998-01-01,381666,65,false,,1970-01-01T00:00:00Z,"trip hop,downtempo","Circa",0.56,0.455,1,-11.221,0,0.0304,0.00575,0.757,0.219,0.44,168.081,4
spotify:track:65UUJR9SUTK5iVYsvdt0Uv,"Flipside","Walking Wounded (Deluxe Edition)","Everything But The Girl",1996-05-06,273466,35,false,,1970-01-01T00:00:00Z,"","UMC (Universal Music Catalogue)",0.693,0.642,10,-12.647,0,0.043,0.0417,0.118,0.077,0.386,97.561,4
spotify:track:4Jt4zH1bLXLeRFsdE859jb,"Are We Here? (30 Something) - Dusky Remix","Are We Here? (30 Something) [Remixes]","Orbital,Dusky",2022-01-05,348653,23,false,,1970-01-01T00:00:00Z,"idm,big beat,acid house,breakbeat,deep house,house","London Music Stream",0.734,0.808,10,-9.053,1,0.0432,0.0000929,0.893,0.0578,0.13,126.99,4
spotify:track:4TBVy5cFYGmK5BA3rdMGEQ,"Chrome Country","R Plus Seven","Oneohtrix Point Never",2013-09-30,305287,45,false,,1970-01-01T00:00:00Z,"idm,drone,ambient,experimental,vaporwave","Warp Records",0.264,0.318,8,-8.58,1,0.0366,0.124,0.894,0.0933,0.038,121.853,4
spotify:track:5JcZHbUi60uykbQNXPLoCG,"For An Angel - PvD Angel In Heaven Radio Edit","For An Angel (30th Anniversary Edition)","Paul van Dyk",2024-10-25,233243,67,false,,1970-01-01T00:00:00Z,"trance,progressive trance","VANDIT Records",0.668,0.982,9,-7.979,0,0.0331,0.0437,0.849,0.887,0.591,138.223,4
spotify:track:3pFlX8RJORG2EX3v6GK8ya,"Puppet Theatre","Charmer","Claptone,Peter Bjorn and John",2015-10-16,254640,52,false,,1970-01-01T00:00:00Z,"indie","Different Recordings",0.936,0.652,7,-6.715,1,0.0402,0.0758,0.056,0.105,0.659,115.028,4
spotify:track:5TzGzWvCb43yRYXYZSN003,"Let It Go - Mark Knight Edit","Let It Go (Mark Knight Edit)","C.O.T.,Mark Knight",2019-10-25,234193,25,false,,1970-01-01T00:00:00Z,"tech house,house,disco house,funky house,progressive house","Toolroom Records",0.386,0.94,0,-5.324,1,0.07,0.00215,0.921,0.0774,0.195,123.956,4
spotify:track:2gfZ5IV38kYzX8KBEE5Yeq,"15 Again","Autofiction","Suede",2022-09-16,204560,35,false,,1970-01-01T00:00:00Z,"britpop","BMG Rights Management (UK) Ltd.",0.343,0.939,8,-2.96,1,0.0825,0.000182,0.179,0.296,0.366,133.13,4
spotify:track:0CIUacqGuohdes8fdIP4K3,"Forever Lost","The Magic Numbers","The Magic Numbers",2005-06-13,257005,49,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.537,0.824,4,-5.088,1,0.0321,0.0177,0.00401,0.103,0.364,147.695,4
spotify:track:0lcWNrVlSARAiSxUqOJyZM,"Let It All Go","Air: Libra's Songs","Birdy,RHODES",2021-09-24,280757,56,false,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.377,0.43,10,-8.644,1,0.0299,0.817,0.00000101,0.0869,0.174,106.877,4
spotify:track:1YPxUUih6iIQsCshtPkv2L,"Pogo","Idealism","Digitalism",2007-05-09,226466,58,false,,1970-01-01T00:00:00Z,"electroclash,new rave,french house","Magnetism",0.403,0.754,0,-5.256,1,0.0442,0.0000608,0.0000771,0.466,0.398,136.027,4
spotify:track:5mTQSpQymg9qPKh3Zw6UxC,"Might Not Make It Home","Might Not Make It Home","LPX",2018-08-16,205731,44,false,,1970-01-01T00:00:00Z,"","LPX",0.576,0.928,0,-3.896,1,0.0432,0.0905,0.000173,0.179,0.24,127.949,4
spotify:track:2nDLZMuPMvHzNtUY2e7nV3,"la luna enamorada","Sin Miedo (del Amor y Otros Demonios) ∞","Kali Uchis",2020-12-04,110526,58,false,,1970-01-01T00:00:00Z,"","EMI / Interscope",0.529,0.239,6,-14.054,0,0.0248,0.873,0.00896,0.098,0.442,75.293,4
spotify:track:4e5lEqydMatcEio6ef9Dpf,"Phenomenal","Southpaw (Music From And Inspired By The Motion Picture)","Eminem",2015-07-24,282546,57,true,,1970-01-01T00:00:00Z,"rap,hip hop","Shady Records",0.64,0.84,1,-2.426,0,0.0443,0.152,0,0.0457,0.0475,121.066,4
spotify:track:7orcUzC9XNGAzumqpLKlMN,"Filthy","London Conversations (Deluxe Edition)","Saint Etienne",2012-01-01,335306,31,false,,1970-01-01T00:00:00Z,"britpop,madchester,alternative dance","Heavenly Recordings",0.672,0.741,1,-7.471,1,0.0316,0.0322,0.0628,0.137,0.602,98.232,4
spotify:track:3a6PN6BRB8PP3ms48s7kU1,"Empire Ants (feat. Little Dragon)","Plastic Beach","Gorillaz,Little Dragon",2010-03-03,283573,73,false,,1970-01-01T00:00:00Z,"trip hop","Parlophone UK",0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,4
spotify:track:65gefnVuqWJs48lASwINPW,"Fever Dream Kids","Fever Dream Kids","Night Tapes",2020-10-30,252373,41,false,,1970-01-01T00:00:00Z,"lo-fi indie,dream pop","Breaker Breaker",0.514,0.562,2,-9.564,1,0.0275,0.208,0.31,0.138,0.397,93.465,4
spotify:track:3oxkovxOKLaXfbMsa80061,"Work It - Edit","Work It","Monki",2019-04-26,219112,23,false,,1970-01-01T00:00:00Z,"","Weapons",0.648,0.731,10,-7.769,0,0.0365,0.000161,0.879,0.223,0.0379,126.009,4
spotify:track:4f7Ha0kCc7nL6veXU4dub0,"SOULBROTHERS","SOULBROTHERS","Soulution,Roelie Vuitton,James,Nosa",2021-12-30,312000,2,true,,1970-01-01T00:00:00Z,"","CULT-Recordings",0.592,0.743,7,-6.942,1,0.195,0.163,0.0000103,0.0943,0.695,86.068,4
spotify:track:6V3lR6Kp5vE5aFuMOOZdOe,"Somewhere They Cant Find Us","Somewhere They Cant Find Us","Habibi",2021-09-30,215178,21,false,,1970-01-01T00:00:00Z,"","Kill Rock Stars",0.654,0.808,0,-7.522,0,0.0441,0.0102,0.0449,0.871,0.963,142.797,4
spotify:track:0fOjUafaAhJV16oRBgCtz7,"Ladies and gentlemen we are floating in space","Ladies and gentlemen we are floating in space","Spiritualized",1997-06-16,234053,56,false,,1970-01-01T00:00:00Z,"neo-psychedelic,space rock,shoegaze,dream pop","Fat Possum",0.376,0.41,2,-11.452,1,0.034,0.753,0.000543,0.234,0.171,100.031,3
spotify:track:4zqOcIuiFi1COuFZ3RT5UD,"Whitechapel","Again Into Eyes","S.C.U.M",2011,361360,24,false,,1970-01-01T00:00:00Z,"","Mute",0.411,0.857,11,-4.07,1,0.0378,0.00515,0.175,0.088,0.0567,125.99,4
spotify:track:0JX23XA8E7aN1Chj32kgVn,"Spitting Off the Edge of the World","Cool It Down","Yeah Yeah Yeahs,Perfume Genius",2022-09-30,257746,72,false,,1970-01-01T00:00:00Z,"indie rock,art pop","Secretly Canadian",0.413,0.722,2,-5.875,1,0.036,0.00342,0.00000313,0.0626,0.0803,109.948,4
spotify:track:1eR1jMmOTxusMc52VBomoV,"Many Moods at Midnight","Dark Days + Canapés","Ghostpoet",2017-08-18,239640,20,false,,1970-01-01T00:00:00Z,"spoken word","Play It Again Sam",0.517,0.822,9,-6.995,0,0.0611,0.0161,0.345,0.415,0.223,120.002,4
spotify:track:5jFCcQF9J8T9Vh2um1gl5l,"David - Radio Edit","David","GusGus",2003-01-27,190000,22,false,,1970-01-01T00:00:00Z,"trip hop,electronica","Process Recordings",0.673,0.855,10,-6.17,0,0.0385,0.00983,0.14,0.0773,0.844,124.969,4
spotify:track:1LM4bcGLy1izgRak1p1GU6,"Tepeu","Thool","Thool",2015-09-11,375163,26,false,,1970-01-01T00:00:00Z,"","DEEK Recordings",0.435,0.759,6,-9.418,1,0.0611,0.00135,0.467,0.103,0.192,113.991,4
spotify:track:1WVJXdju6oNlHzo6ZAc4mp,"Deleters","Deleter","Holy Fuck,Angus Andrew",2020-01-17,193773,39,false,,1970-01-01T00:00:00Z,"","Holy EF Music",0.726,0.766,5,-8.216,1,0.0416,0.0902,0.719,0.0755,0.788,122.037,4
spotify:track:3a7na2d3rubey0jkfp5IPb,"A Little Longer - Edit","Full Crate EP","Groove Armada,Paris Brightledge",2021-12-17,170171,23,false,,1970-01-01T00:00:00Z,"big beat,trip hop,chicago house,disco house","ORIGINS RCRDS",0.925,0.493,1,-10.531,0,0.11,0.0405,0.813,0.135,0.478,123.998,4
spotify:track:6qI0Wb5ycMGAkfnaw43awc,"Full Way Round","Full Way Round","Leftfield,Grian Chatten",2022-10-18,338827,21,false,,1970-01-01T00:00:00Z,"big beat,trip hop,downtempo","Virgin Music",0.575,0.961,7,-5.629,1,0.0635,0.0016,0.000501,0.602,0.789,128.007,4
spotify:track:2cW1trFMmrZYta7YVsTKTt,"Tough Love - Aril Brikha Remix","Tough Love","Sailor & I,Aril Brikha",2012-04-27,436146,26,false,,1970-01-01T00:00:00Z,"melodic techno,melodic house,dub techno,minimal techno","Art Of Vengeance",0.668,0.698,1,-11.237,0,0.0414,0.0721,0.562,0.141,0.476,106.993,4
spotify:track:5haCSNU5waXvrO1UwqdyOs,"Navigator","Bring Us Together","The Asteroids Galaxy Tour",2014-09-15,309306,37,false,,1970-01-01T00:00:00Z,"","BMG Rights Management (UK) Ltd.",0.777,0.807,9,-4.971,0,0.154,0.0421,0.000931,0.13,0.902,103.996,4
spotify:track:2KedEevWxogbI299lewB0T,"Objectif","Objectif","twoloud,Mojjjo,Mind'CD",2015-07-20,287851,14,false,,1970-01-01T00:00:00Z,"big room,bass house,future house,electro house","SIZE Records",0.573,0.919,3,-4.134,0,0.0463,0.0162,0.944,0.105,0.569,127.947,4
spotify:track:7rhtPZkcGCWgA3kizGwXwO,"Désolé (feat. Fatoumata Diawara) - Extended Version","Song Machine Season One: Strange Timez (Deluxe)","Gorillaz,Fatoumata Diawara",2020-10-23,333113,57,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.73,0.688,4,-7.912,0,0.028,0.337,0.229,0.0727,0.861,136.002,4
spotify:track:6vNcgPTLPyXflD733MmkAO,"Undertow","The Fool","Warpaint",2010-10-25,353226,42,false,,1970-01-01T00:00:00Z,"dream pop","Rough Trade",0.496,0.491,6,-9.337,0,0.0248,0.00412,0.395,0.103,0.372,104.196,4
spotify:track:41dRg8nPgm974fD7sf9wvl,"Serial Thrilla","The Fat of the Land","The Prodigy",1997-06-30,311333,50,false,,1970-01-01T00:00:00Z,"big beat,breakbeat,hardcore techno","XL Recordings",0.498,0.989,10,-5.635,0,0.166,0.0259,0.549,0.888,0.0892,117.695,4
spotify:track:4ti3jFBiVjPE4t9WOzKkHW,"Always Then","Always Then","The KVB",2012-01-30,251376,54,false,,1970-01-01T00:00:00Z,"cold wave,darkwave,post-punk,gothic rock,shoegaze","Unlimited Dream Records",0.471,0.713,1,-10.395,1,0.0341,0.138,0.819,0.173,0.528,137.029,4
spotify:track:0gFB5H3pHN13ERt2FyMuWi,"It Takes Two","It Takes Two","Rob Base & DJ EZ Rock",1988-05-05,300640,64,false,,1970-01-01T00:00:00Z,"hip house,old school hip hop","Arista/Profile",0.8,0.723,2,-9.719,1,0.158,0.00228,0,0.26,0.651,111.593,4
spotify:track:1zrba5qe6xkC84AlbXNa6u,"Fantasy","Aldo Nova","Aldo Nova",1982,303293,56,false,,1970-01-01T00:00:00Z,"aor,glam metal,arena rock","Epic/Legacy",0.515,0.878,0,-6.808,1,0.0707,0.000047,0.000349,0.138,0.371,131.268,4
spotify:track:3aMIgXaB04SzL68n4lMWLL,"Tom Tom","Congrats","Holy Fuck",2016-05-27,227720,72,false,,1970-01-01T00:00:00Z,"","Round Hill Records",0.615,0.564,1,-7.871,0,0.0406,0.000345,0.927,0.113,0.243,137.077,4
spotify:track:0RGpd5zCowfEItCUF7Itpr,"NAZARENO","NAZARENO","Farruko",2022-05-19,223173,58,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino","Sony Music Latin",0.658,0.725,7,-4.604,0,0.0321,0.0292,0.000107,0.163,0.368,128.117,4
spotify:track:2o325s5P5S5PjS2rQFDqlc,"Vanessa","Premiere consultation","Doc Gynéco",1996-04-11,326200,40,false,,1970-01-01T00:00:00Z,"french rap,french r&b","Parlophone (France)",0.63,0.555,6,-9.137,0,0.204,0.104,0,0.116,0.424,80.027,4
spotify:track:5eDt8DYWDMZIgl6UuZAvBI,"Scorchio - Radio Edit","Scorchio","Sasha/Emerson",2000-08-20,217186,32,false,,1970-01-01T00:00:00Z,"trance","Deconstruction",0.505,0.838,1,-13.055,1,0.0469,0.000272,0.861,0.0843,0.758,134.988,4
spotify:track:0z0PipjF04FsCA6BXT3EP3,"La Malinche","Ici le Jour (a tout enseveli)","Feu! Chatterton",2015-10-16,236533,50,false,,1970-01-01T00:00:00Z,"french indie pop,french pop,french house,chanson,variété française","Universal Music Division Virgin Music",0.448,0.721,9,-5.061,0,0.0524,0.075,0,0.134,0.242,125.928,4
spotify:track:2928qiEI0bsd35GURwJ6Yp,"Beat Dis","Pure... 80's Dance Party","Bomb The Bass",2011-06-06,202346,19,false,,1970-01-01T00:00:00Z,"trip hop,acid house,hip house,big beat","Sony Music Entertainment",0.731,0.903,7,-6.353,1,0.0509,0.0517,0.624,0.0864,0.486,113.842,4
spotify:track:4D2sTqzvii4WGD0SQcNise,"Racer Car - TGV Join In The Race Remix","Racer Car","FPU,Tgv",2002-10-28,417613,17,false,,1970-01-01T00:00:00Z,"electroclash,cold wave","Turbo Recordings",0.762,0.883,1,-9.071,1,0.0808,0.0299,0.755,0.0652,0.543,125.963,4
spotify:track:0eZRj9BRc9hHFtlYqQdLtZ,"Unité","Unity","The KVB",2021-11-26,204498,18,false,,1970-01-01T00:00:00Z,"cold wave,darkwave,post-punk,gothic rock,shoegaze","INVADA Records",0.651,0.685,3,-8.676,0,0.0362,0.000215,0.839,0.101,0.853,122.019,4
spotify:track:5pTpFp9wr8X7uddedE7uJS,"Downhill Lullaby","Downhill Lullaby","Sky Ferreira",2019-03-27,332506,33,false,,1970-01-01T00:00:00Z,"","Capitol Records",0.436,0.563,2,-9.124,1,0.0307,0.534,0.651,0.185,0.257,92.022,4
spotify:track:6Q7Ocjc6zX79uLTv5xXdiU,"Riding Solo","The Prettiest Curse","Hinds",2020-06-05,216986,15,true,,1970-01-01T00:00:00Z,"","Pod",0.399,0.911,2,-5.286,1,0.0484,0.000125,0.227,0.199,0.571,175.982,4
spotify:track:4ipoHe6bjN9IeXr8CGJYgR,"EYES","EYES","The Blaze",2022-06-09,212080,61,false,,1970-01-01T00:00:00Z,"","Animal 63",0.818,0.433,0,-10.853,1,0.0702,0.175,0.00413,0.124,0.119,119.993,4
spotify:track:6JkpVMbYhQSdomtEmWvBSx,"Never Enough","Of Desire","The KVB",2016-03-11,251386,29,false,,1970-01-01T00:00:00Z,"cold wave,darkwave,post-punk,gothic rock,shoegaze","INVADA Records",0.442,0.948,4,-5.856,1,0.0686,0.00768,0.762,0.125,0.203,122.052,4
